,Unnamed: 0,date_of_encashment,political_party,denomination
430,430,2019-04-12,BHARTIYA JANTA PARTY,10000000
431,431,2019-04-12,BHARTIYA JANTA PARTY,1000000
432,432,2019-04-12,BHARTIYA JANTA PARTY,1000000
433,433,2019-04-12,BHARTIYA JANTA PARTY,10000000
434,434,2019-04-12,BHARTIYA JANTA PARTY,10000000
435,435,2019-04-12,BHARTIYA JANTA PARTY,1000000
436,436,2019-04-12,BHARTIYA JANTA PARTY,1000000
437,437,2019-04-12,BHARTIYA JANTA PARTY,1000000
438,438,2019-04-12,BHARTIYA JANTA PARTY,1000000
439,439,2019-04-12,BHARTIYA JANTA PARTY,10000000
440,440,2019-04-12,BHARTIYA JANTA PARTY,1000000
441,441,2019-04-12,BHARTIYA JANTA PARTY,1000000
442,442,2019-04-12,BHARTIYA JANTA PARTY,1000000
443,443,2019-04-12,BHARTIYA JANTA PARTY,100000
444,444,2019-04-12,BHARTIYA JANTA PARTY,1000000
445,445,2019-04-12,BHARTIYA JANTA PARTY,1000000
446,446,2019-04-12,BHARTIYA JANTA PARTY,10000000
447,447,2019-04-12,BHARTIYA JANTA PARTY,1000000
448,448,2019-04-12,BHARTIYA JANTA PARTY,1000000
449,449,2019-04-12,BHARTIYA JANTA PARTY,10000000
450,450,2019-04-12,BHARTIYA JANTA PARTY,1000000
451,451,2019-04-12,BHARTIYA JANTA PARTY,10000000
452,452,2019-04-12,BHARTIYA JANTA PARTY,10000000
453,453,2019-04-12,BHARTIYA JANTA PARTY,10000000
454,454,2019-04-12,BHARTIYA JANTA PARTY,1000000
455,455,2019-04-12,BHARTIYA JANTA PARTY,10000000
456,456,2019-04-12,BHARTIYA JANTA PARTY,10000000
457,457,2019-04-12,BHARTIYA JANTA PARTY,10000000
458,458,2019-04-12,BHARTIYA JANTA PARTY,10000000
459,459,2019-04-12,BHARTIYA JANTA PARTY,10000000
460,460,2019-04-12,BHARTIYA JANTA PARTY,10000000
461,461,2019-04-12,BHARTIYA JANTA PARTY,1000000
462,462,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
463,463,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
464,464,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
465,465,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
466,466,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
467,467,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
468,468,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
469,469,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
470,470,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
471,471,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
472,472,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
473,473,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
474,474,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
475,475,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
476,476,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
477,477,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
478,478,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
479,479,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
480,480,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
481,481,2019-04-12,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
482,482,2019-04-12,SHIVSENA (POLITICAL PARTY),1000000
483,483,2019-04-12,SHIVSENA (POLITICAL PARTY),1000000
484,484,2019-04-12,SHIVSENA (POLITICAL PARTY),1000000
485,485,2019-04-12,SHIVSENA (POLITICAL PARTY),1000000
486,486,2019-04-12,SHIVSENA (POLITICAL PARTY),1000000
487,487,2019-04-12,SHIVSENA (POLITICAL PARTY),1000000
488,488,2019-04-12,SHIVSENA (POLITICAL PARTY),1000000
489,489,2019-04-12,SHIVSENA (POLITICAL PARTY),10000000
490,490,2019-04-12,SHIVSENA (POLITICAL PARTY),1000000
491,491,2019-04-12,SHIVSENA (POLITICAL PARTY),1000000
492,492,2019-04-12,SHIVSENA (POLITICAL PARTY),1000000
493,493,2019-04-12,SHIVSENA (POLITICAL PARTY),1000000
494,494,2019-04-12,SHIVSENA (POLITICAL PARTY),1000000
495,495,2019-04-12,SHIVSENA (POLITICAL PARTY),10000000
496,496,2019-04-12,SHIVSENA (POLITICAL PARTY),1000000
497,497,2019-04-12,SHIVSENA (POLITICAL PARTY),1000000
498,498,2019-04-12,SHIVSENA (POLITICAL PARTY),1000000
499,499,2019-04-12,SHIVSENA (POLITICAL PARTY),1000000
500,500,2019-04-12,SHIVSENA (POLITICAL PARTY),1000000
501,501,2019-04-12,TELUGU DESAM PARTY,1000000
502,502,2019-04-12,TELUGU DESAM PARTY,1000000
503,503,2019-04-12,TELUGU DESAM PARTY,1000000
504,504,2019-04-12,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
505,505,2019-04-12,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
506,506,2019-04-12,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
507,507,2019-04-12,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
508,508,2019-04-12,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
509,509,2019-04-12,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
510,510,2019-04-12,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
511,511,2019-04-12,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
512,512,2019-04-12,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
513,513,2019-04-12,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
514,514,2019-04-12,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
515,515,2019-04-12,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
516,516,2019-04-12,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
517,517,2019-04-15,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM,100000
518,518,2019-04-15,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM,100000
519,519,2019-04-15,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM,100000
520,520,2019-04-15,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM,100000
521,521,2019-04-15,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM,100000
522,522,2019-04-15,BHARTIYA JANTA PARTY,10000000
523,523,2019-04-15,BHARTIYA JANTA PARTY,10000000
524,524,2019-04-15,BHARTIYA JANTA PARTY,10000000
525,525,2019-04-15,BHARTIYA JANTA PARTY,10000000
526,526,2019-04-15,BHARTIYA JANTA PARTY,10000000
527,527,2019-04-15,BHARTIYA JANTA PARTY,1000000
528,528,2019-04-15,BHARTIYA JANTA PARTY,1000000
529,529,2019-04-15,BHARTIYA JANTA PARTY,1000000
530,530,2019-04-15,BHARTIYA JANTA PARTY,1000000
531,531,2019-04-15,BHARTIYA JANTA PARTY,1000000
532,532,2019-04-15,BHARTIYA JANTA PARTY,1000000
533,533,2019-04-15,BHARTIYA JANTA PARTY,100000
534,534,2019-04-15,BHARTIYA JANTA PARTY,1000000
535,535,2019-04-15,BHARTIYA JANTA PARTY,1000000
536,536,2019-04-15,BHARTIYA JANTA PARTY,1000000
537,537,2019-04-15,BHARTIYA JANTA PARTY,10000000
538,538,2019-04-15,BHARTIYA JANTA PARTY,1000000
539,539,2019-04-15,BHARTIYA JANTA PARTY,100000
540,540,2019-04-15,BHARTIYA JANTA PARTY,1000000
541,541,2019-04-15,BHARTIYA JANTA PARTY,1000000
542,542,2019-04-15,BHARTIYA JANTA PARTY,1000000
543,543,2019-04-15,BHARTIYA JANTA PARTY,10000000
544,544,2019-04-15,BHARTIYA JANTA PARTY,1000000
545,545,2019-04-15,BHARTIYA JANTA PARTY,1000000
546,546,2019-04-15,BHARTIYA JANTA PARTY,1000000
547,547,2019-04-15,BHARTIYA JANTA PARTY,10000000
548,548,2019-04-15,BHARTIYA JANTA PARTY,10000000
549,549,2019-04-15,BHARTIYA JANTA PARTY,10000000
550,550,2019-04-15,BHARTIYA JANTA PARTY,10000000
551,551,2019-04-15,BHARTIYA JANTA PARTY,1000000
552,552,2019-04-15,BHARTIYA JANTA PARTY,10000000
553,553,2019-04-15,BHARTIYA JANTA PARTY,1000000
554,554,2019-04-15,BHARTIYA JANTA PARTY,10000000
555,555,2019-04-15,BHARTIYA JANTA PARTY,10000000
556,556,2019-04-15,BHARTIYA JANTA PARTY,10000000
557,557,2019-04-15,BHARTIYA JANTA PARTY,1000000
558,558,2019-04-15,BHARTIYA JANTA PARTY,10000000
559,559,2019-04-15,BHARTIYA JANTA PARTY,10000000
560,560,2019-04-15,BHARTIYA JANTA PARTY,10000000
561,561,2019-04-15,BHARTIYA JANTA PARTY,10000000
562,562,2019-04-15,BHARTIYA JANTA PARTY,10000000
563,563,2019-04-15,BHARTIYA JANTA PARTY,10000000
564,564,2019-04-15,BHARTIYA JANTA PARTY,1000000
565,565,2019-04-15,BHARTIYA JANTA PARTY,1000000
566,566,2019-04-15,BHARTIYA JANTA PARTY,1000000
567,567,2019-04-15,BHARTIYA JANTA PARTY,10000000
568,568,2019-04-15,BHARTIYA JANTA PARTY,10000000
569,569,2019-04-15,BHARTIYA JANTA PARTY,10000000
570,570,2019-04-15,BHARTIYA JANTA PARTY,1000000
571,571,2019-04-15,BHARTIYA JANTA PARTY,1000000
572,572,2019-04-15,BHARTIYA JANTA PARTY,1000000
573,573,2019-04-15,BHARTIYA JANTA PARTY,1000000
574,574,2019-04-15,BHARTIYA JANTA PARTY,1000000
575,575,2019-04-15,BHARTIYA JANTA PARTY,1000000
576,576,2019-04-15,BHARTIYA JANTA PARTY,1000000
577,577,2019-04-15,BHARTIYA JANTA PARTY,1000000
578,578,2019-04-15,BHARTIYA JANTA PARTY,1000000
579,579,2019-04-15,BHARTIYA JANTA PARTY,1000000
580,580,2019-04-15,BHARTIYA JANTA PARTY,1000000
581,581,2019-04-15,BHARTIYA JANTA PARTY,10000000
582,582,2019-04-15,BHARTIYA JANTA PARTY,10000000
583,583,2019-04-15,BHARTIYA JANTA PARTY,10000000
584,584,2019-04-15,BHARTIYA JANTA PARTY,10000000
585,585,2019-04-15,BHARTIYA JANTA PARTY,10000000
586,586,2019-04-15,BHARTIYA JANTA PARTY,1000000
587,587,2019-04-15,BHARTIYA JANTA PARTY,1000000
588,588,2019-04-15,BHARTIYA JANTA PARTY,1000000
589,589,2019-04-15,BHARTIYA JANTA PARTY,100000
590,590,2019-04-15,BHARTIYA JANTA PARTY,100000
591,591,2019-04-15,BHARTIYA JANTA PARTY,10000000
592,592,2019-04-15,BHARTIYA JANTA PARTY,10000000
593,593,2019-04-15,BHARTIYA JANTA PARTY,10000000
594,594,2019-04-15,BHARTIYA JANTA PARTY,10000000
595,595,2019-04-15,BHARTIYA JANTA PARTY,1000000
596,596,2019-04-15,BHARTIYA JANTA PARTY,1000000
597,597,2019-04-15,BHARTIYA JANTA PARTY,1000000
598,598,2019-04-15,BHARTIYA JANTA PARTY,1000000
599,599,2019-04-15,BHARTIYA JANTA PARTY,1000000
600,600,2019-04-15,BHARTIYA JANTA PARTY,1000000
601,601,2019-04-15,BHARTIYA JANTA PARTY,1000000
602,602,2019-04-15,BHARTIYA JANTA PARTY,1000000
603,603,2019-04-15,BHARTIYA JANTA PARTY,1000000
604,604,2019-04-15,BHARTIYA JANTA PARTY,1000000
605,605,2019-04-15,BHARTIYA JANTA PARTY,1000000
606,606,2019-04-15,BHARTIYA JANTA PARTY,1000000
607,607,2019-04-15,BHARTIYA JANTA PARTY,1000000
608,608,2019-04-15,BHARTIYA JANTA PARTY,1000000
609,609,2019-04-15,BHARTIYA JANTA PARTY,10000000
610,610,2019-04-15,BHARTIYA JANTA PARTY,1000000
611,611,2019-04-15,BHARTIYA JANTA PARTY,1000000
612,612,2019-04-15,BHARTIYA JANTA PARTY,10000000
613,613,2019-04-15,BHARTIYA JANTA PARTY,10000000
614,614,2019-04-15,BHARTIYA JANTA PARTY,1000000
615,615,2019-04-15,BHARTIYA JANTA PARTY,100000
616,616,2019-04-15,BHARTIYA JANTA PARTY,10000000
617,617,2019-04-15,BHARTIYA JANTA PARTY,10000000
618,618,2019-04-15,BHARTIYA JANTA PARTY,1000000
619,619,2019-04-15,BHARTIYA JANTA PARTY,1000000
620,620,2019-04-15,BHARTIYA JANTA PARTY,10000000
621,621,2019-04-15,BHARTIYA JANTA PARTY,10000000
622,622,2019-04-15,BHARTIYA JANTA PARTY,1000000
623,623,2019-04-15,BHARTIYA JANTA PARTY,1000000
624,624,2019-04-15,BHARTIYA JANTA PARTY,1000000
625,625,2019-04-15,BHARTIYA JANTA PARTY,10000000
626,626,2019-04-15,BHARTIYA JANTA PARTY,1000000
627,627,2019-04-15,BHARTIYA JANTA PARTY,1000000
628,628,2019-04-15,BHARTIYA JANTA PARTY,10000000
629,629,2019-04-15,BHARTIYA JANTA PARTY,10000000
630,630,2019-04-15,BHARTIYA JANTA PARTY,1000000
631,631,2019-04-15,BHARTIYA JANTA PARTY,1000000
632,632,2019-04-15,BHARTIYA JANTA PARTY,1000000
633,633,2019-04-15,BHARTIYA JANTA PARTY,1000000
634,634,2019-04-15,BHARTIYA JANTA PARTY,1000000
635,635,2019-04-15,BHARTIYA JANTA PARTY,1000000
636,636,2019-04-15,BHARTIYA JANTA PARTY,1000000
637,637,2019-04-15,BHARTIYA JANTA PARTY,1000000
638,638,2019-04-15,BHARTIYA JANTA PARTY,1000000
639,639,2019-04-15,BHARTIYA JANTA PARTY,1000000
640,640,2019-04-15,DMK PARTY IN PARLIAMENT,10000000
641,641,2019-04-15,DMK PARTY IN PARLIAMENT,10000000
642,642,2019-04-15,DMK PARTY IN PARLIAMENT,10000000
643,643,2019-04-15,DMK PARTY IN PARLIAMENT,10000000
644,644,2019-04-15,DMK PARTY IN PARLIAMENT,10000000
645,645,2019-04-15,DMK PARTY IN PARLIAMENT,10000000
646,646,2019-04-15,DMK PARTY IN PARLIAMENT,10000000
647,647,2019-04-15,JANATA DAL ( SECULAR ),1000000
648,648,2019-04-15,JANATA DAL ( SECULAR ),1000000
649,649,2019-04-15,JANATA DAL ( SECULAR ),1000000
650,650,2019-04-15,JANATA DAL ( SECULAR ),1000000
651,651,2019-04-15,JANATA DAL ( SECULAR ),1000000
652,652,2019-04-15,JANATA DAL ( SECULAR ),1000000
653,653,2019-04-15,JANATA DAL ( SECULAR ),1000000
654,654,2019-04-15,JANATA DAL ( SECULAR ),1000000
655,655,2019-04-15,JANATA DAL ( SECULAR ),1000000
656,656,2019-04-15,JANATA DAL ( SECULAR ),1000000
657,657,2019-04-15,JANATA DAL ( SECULAR ),1000000
658,658,2019-04-15,JANATA DAL ( SECULAR ),1000000
659,659,2019-04-15,JANATA DAL ( SECULAR ),1000000
660,660,2019-04-15,JANATA DAL ( SECULAR ),1000000
661,661,2019-04-15,JANATA DAL ( SECULAR ),1000000
662,662,2019-04-15,JANATA DAL ( SECULAR ),1000000
663,663,2019-04-15,JANATA DAL ( SECULAR ),1000000
664,664,2019-04-15,JANATA DAL ( SECULAR ),1000000
665,665,2019-04-15,JANATA DAL ( SECULAR ),1000000
666,666,2019-04-15,JANATA DAL ( SECULAR ),1000000
667,667,2019-04-15,JANATA DAL ( SECULAR ),1000000
668,668,2019-04-15,JANATA DAL ( SECULAR ),1000000
669,669,2019-04-15,JANATA DAL ( SECULAR ),1000000
670,670,2019-04-15,JANATA DAL ( SECULAR ),1000000
671,671,2019-04-15,JANATA DAL ( SECULAR ),1000000
672,672,2019-04-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
673,673,2019-04-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
674,674,2019-04-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
675,675,2019-04-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
676,676,2019-04-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
677,677,2019-04-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
678,678,2019-04-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
679,679,2019-04-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
680,680,2019-04-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
681,681,2019-04-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
682,682,2019-04-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
683,683,2019-04-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
684,684,2019-04-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
685,685,2019-04-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
686,686,2019-04-15,NATIONALIST CONGRESS PARTY PARLIAMENT OF,1000000
687,687,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
688,688,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
689,689,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
690,690,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
691,691,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
692,692,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
693,693,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
694,694,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
695,695,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
696,696,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
697,697,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
698,698,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
699,699,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
700,700,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
701,701,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
702,702,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
703,703,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
704,704,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
705,705,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
706,706,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
707,707,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
708,708,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
709,709,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
710,710,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
711,711,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
712,712,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
713,713,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
714,714,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
715,715,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
716,716,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
717,717,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
718,718,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
719,719,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
720,720,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
721,721,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
722,722,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
723,723,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
724,724,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
725,725,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
726,726,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
727,727,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
728,728,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
729,729,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
730,730,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
731,731,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
732,732,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
733,733,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
734,734,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
735,735,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
736,736,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
737,737,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
738,738,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
739,739,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
740,740,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
741,741,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
742,742,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
743,743,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
744,744,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
745,745,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
746,746,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
747,747,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
748,748,2019-04-15,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
749,749,2019-04-15,SHIVSENA (POLITICAL PARTY),10000000
750,750,2019-04-15,SHIVSENA (POLITICAL PARTY),1000000
751,751,2019-04-15,SHIVSENA (POLITICAL PARTY),1000000
752,752,2019-04-15,SHIVSENA (POLITICAL PARTY),1000000
753,753,2019-04-15,SHIVSENA (POLITICAL PARTY),1000000
754,754,2019-04-15,SHIVSENA (POLITICAL PARTY),1000000
755,755,2019-04-15,SHIVSENA (POLITICAL PARTY),1000000
756,756,2019-04-15,SHIVSENA (POLITICAL PARTY),1000000
757,757,2019-04-15,SHIVSENA (POLITICAL PARTY),1000000
758,758,2019-04-15,SHIVSENA (POLITICAL PARTY),1000000
759,759,2019-04-15,SHIVSENA (POLITICAL PARTY),1000000
760,760,2019-04-15,TELUGU DESAM PARTY,10000000
761,761,2019-04-15,TELUGU DESAM PARTY,10000000
762,762,2019-04-15,TELUGU DESAM PARTY,10000000
763,763,2019-04-15,TELUGU DESAM PARTY,10000000
764,764,2019-04-15,TELUGU DESAM PARTY,10000000
765,765,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
766,766,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
767,767,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
768,768,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
769,769,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
770,770,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
771,771,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,10000000
772,772,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,10000000
773,773,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,10000000
774,774,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,10000000
775,775,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
776,776,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,10000000
777,777,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,10000000
778,778,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,10000000
779,779,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,100000
780,780,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
781,781,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,10000000
782,782,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,10000000
783,783,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
784,784,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
785,785,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,10000000
786,786,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,10000000
787,787,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,10000000
788,788,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
789,789,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
790,790,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
791,791,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
792,792,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
793,793,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
794,794,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
795,795,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
796,796,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
797,797,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,1000000
798,798,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,10000000
799,799,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,10000000
800,800,2019-04-16,ALL INDIA TRINAMOOL CONGRESS,10000000
801,801,2019-04-16,BHARTIYA JANTA PARTY,10000000
802,802,2019-04-16,BHARTIYA JANTA PARTY,10000000
803,803,2019-04-16,BHARTIYA JANTA PARTY,10000000
804,804,2019-04-16,BHARTIYA JANTA PARTY,10000000
805,805,2019-04-16,BHARTIYA JANTA PARTY,10000000
806,806,2019-04-16,BHARTIYA JANTA PARTY,10000000
807,807,2019-04-16,BHARTIYA JANTA PARTY,10000000
808,808,2019-04-16,BHARTIYA JANTA PARTY,10000000
809,809,2019-04-16,BHARTIYA JANTA PARTY,10000000
810,810,2019-04-16,BHARTIYA JANTA PARTY,10000000
811,811,2019-04-16,BHARTIYA JANTA PARTY,10000000
812,812,2019-04-16,BHARTIYA JANTA PARTY,10000000
813,813,2019-04-16,BHARTIYA JANTA PARTY,10000000
814,814,2019-04-16,BHARTIYA JANTA PARTY,10000000
815,815,2019-04-16,BHARTIYA JANTA PARTY,10000000
816,816,2019-04-16,BHARTIYA JANTA PARTY,10000000
817,817,2019-04-16,BHARTIYA JANTA PARTY,10000000
818,818,2019-04-16,BHARTIYA JANTA PARTY,10000000
819,819,2019-04-16,BHARTIYA JANTA PARTY,10000000
